"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
1;"http://www.laredoute.fr/ppdp/prod-500786762.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 600 g/m² (lot de 2)";"Rose Groseille";"50X100 cm";"10,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786762.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 600 g/m² (lot de 2)";"Rose Poudré";"50X100 cm";"12,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786762.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 600 g/m² (lot de 2)";"Safran";"50X100 cm";"12,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786762.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 600 g/m² (lot de 2)";"Vert Mousse";"50X100 cm";"12,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Blanc";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Bleu Turquoise";"Taille Unique";"19,99 €";""
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Gris Foncé";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Marron Taupe Clair";"Taille Unique";"16,24 €";""
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Rouge Grenadine";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786964.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Vert Anis";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500787768.aspx?docid=00000000000001";"La Redoute";"Serviette personnalisable + gant de toilette 500g/";"Blanc /Argent";"50X100 cm";"12,74 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500787768.aspx?docid=00000000000001";"La Redoute";"Serviette personnalisable + gant de toilette 500g/";"Blanc/Or";"50X100 cm";"16,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500787798.aspx?docid=00000000000001";"La Redoute";"Serviette éponge imprimé rayures 500 g/m²";"Beige Ficelle";"50X100 cm";"5,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500787798.aspx?docid=00110000000001";"La Redoute";"Serviette éponge imprimé rayures 500 g/m²";"Corail";"50X100 cm";"5,00 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500787806.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette nid d&#39;abeille 500 g/m²";"Blanc Ivoire";"50X100 cm";"5,40 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500787806.aspx?docid=00110000000001";"La Redoute";"Serviette de toilette nid d&#39;abeille 500 g/m²";"Beige Taupe Clair";"50X100 cm";"5,40 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500787806.aspx?docid=00110000000001";"La Redoute";"Serviette de toilette nid d&#39;abeille 500 g/m²";"Noir";"50X100 cm";"5,40 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500787865.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Beige Ficelle";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500787865.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Vert";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788131.aspx?docid=00000000000001";"La Redoute";"Lot 1 drap de bain + 2 serviettes + 2 gants, 420 g";"Beige";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788131.aspx?docid=00000000000001";"La Redoute";"Lot 1 drap de bain + 2 serviettes + 2 gants, 420 g";"Gris Foncé";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788131.aspx?docid=00000000000001";"La Redoute";"Lot 1 drap de bain + 2 serviettes + 2 gants, 420 g";"Rose";"Taille Unique";"14,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Beige Sable";"50X100 cm";"5,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Blanc Écru";"50X100 cm";"5,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Bleu Ardoise";"50X100 cm";"5,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Bois De Rose";"50X100 cm";"5,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Gris";"50X100 cm";"6,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00020000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Bleu Ciel";"50X100 cm";"6,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788177.aspx?docid=00020000000001";"La Redoute";"Serviette de toilette 500g/m² Aljustrel";"Corail";"50X100 cm";"4,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788284.aspx?docid=00000000000001";"La Redoute";"Maxi drap de bain éponge point de riz 500 g/m²";"Blanc";"100X150 cm";"12,60 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788284.aspx?docid=00000000000001";"La Redoute";"Maxi drap de bain éponge point de riz 500 g/m²";"Gris Anthracite";"100X150 cm";"12,60 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788603.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Beige / Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788603.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Bleu-Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788603.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Gris/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788603.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Rose Corail/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788606.aspx?docid=00000000000001";"La Redoute";"Serviette éponge imprimé nordique 500g/m2";"Bleu";"50X100 cm";"5,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788621.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Bleu Turquoise/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788621.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Gris/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788621.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Rouge Grenadine/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788621.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Vert Caraibes/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788621.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Violet/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788694.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Noir";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788694.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Parme";"Taille Unique";"14,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788809.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Azulejos";"Bleu";"50X100 cm";"4,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788809.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette 500g/m² Azulejos";"Taupe";"50X100 cm";"4,99 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500788809.aspx?docid=00020000000001";"La Redoute";"Serviette de toilette 500g/m² Azulejos";"Rose";"50X100 cm";"4,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788942.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Bleu-Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500788942.aspx?docid=00000000000001";"La Redoute";"Lot de 1 drap de bain + 2 serviettes + 2 gants, 42";"Rouge/Blanc";"Taille Unique";"14,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789038.aspx?docid=00000000000001";"La Redoute";"Serviette éponge imprimé fleurs 500 g/m²";"Beige Ficelle";"50X100 cm";"5,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789038.aspx?docid=00000000000001";"La Redoute";"Serviette éponge imprimé fleurs 500 g/m²";"Corail";"50X100 cm";"4,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789134.aspx?docid=00110000000001";"La Redoute";"Serviette coton Supima 600g/m², Malta (lot de 2)";"Bleu Canard";"LOT DE 2";"21,75 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789134.aspx?docid=00110000000001";"La Redoute";"Serviette coton Supima 600g/m², Malta (lot de 2)";"Gris Galet";"LOT DE 2";"21,75 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789134.aspx?docid=00110000000001";"La Redoute";"Serviette coton Supima 600g/m², Malta (lot de 2)";"Gris Éléphant";"LOT DE 2";"21,75 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789145.aspx?docid=00110000000001";"La Redoute";"Serviette éponge point de riz 500 g/m²";"Blanc";"50X100 cm";"4,50 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789145.aspx?docid=00110000000001";"La Redoute";"Serviette éponge point de riz 500 g/m²";"Gris Anthracite";"50X100 cm";"4,50 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500789589.aspx?docid=00000000000001";"La Redoute";"Lot 1 drap de bain + 1 gant 400g/m2";"Blanc";"Taille Unique";"17,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"100€";"100,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"10€";"10,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"200€";"200,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"250€";"250,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"25€";"25,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"30€";"30,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"50€";"50,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"100€";"100,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"10€";"10,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"200€";"200,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"250€";"250,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"25€";"25,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"30€";"30,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"50€";"50,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500905374.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette Kyla (lot de 2)";"Blanc Ecume";"LOT DE 2";"21,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500905374.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette Kyla (lot de 2)";"Gris Éléphant";"LOT DE 2";"16,80 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500905374.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette Kyla (lot de 2)";"Marron Glaise";"LOT DE 2";"21,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500905374.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette Kyla (lot de 2)";"Musc";"LOT DE 2";"16,80 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500912181.aspx?docid=00000000000001";"La Redoute";"Serviette éponge motif chevrons jacquard 500g/m2,";"Bleu";"50X100 cm";"6,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500912181.aspx?docid=00000000000001";"La Redoute";"Serviette éponge motif chevrons jacquard 500g/m2,";"Gris";"50X100 cm";"6,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500912181.aspx?docid=00000000000001";"La Redoute";"Serviette éponge motif chevrons jacquard 500g/m2,";"Taupe";"50X100 cm";"6,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950616.aspx?docid=00000000000001";"La Redoute";"Serviette Stars 100% coton.";"Beige Ficelle/Blanc";"50X100 cm";"5,39 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950616.aspx?docid=00000000000001";"La Redoute";"Serviette Stars 100% coton.";"Bleu Aqua/Blanc";"50X100 cm";"5,39 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950813.aspx?docid=00000000000001";"La Redoute";"Serviette Clarisse 100% coton.";"Beige Ficelle/Blanc";"50X100 cm";"5,84 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950813.aspx?docid=00000000000001";"La Redoute";"Serviette Clarisse 100% coton.";"Bleu Aqua/Blanc";"50X100 cm";"5,84 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950813.aspx?docid=00000000000001";"La Redoute";"Serviette Clarisse 100% coton.";"Bleu-Blanc";"50X100 cm";"5,84 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950836.aspx?docid=00000000000001";"La Redoute";"Serviette éponge jacquard Scandi";"Blanc Rose";"50X100 cm";"5,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500950836.aspx?docid=00000000000001";"La Redoute";"Serviette éponge jacquard Scandi";"Blanc/Bleu";"50X100 cm";"5,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501003362.aspx?docid=00000000000001";"La Redoute";"Serviette éponge CHALET, liteau jacquard motif tra";"Blanc";"50X100 cm";"6,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Blanc";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Bleu Grisé";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Corail";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Gris";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Indigo";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501008175.aspx?docid=00000000000001";"La Redoute";"Serviettes de toilette éponge coton bio (lot de 2)";"Naturel";"50X100 cm";"9,89 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063078.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette invité, Gilbear (lot de 2)";"Bleu Marine";"LOT DE 2";"7,42 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063078.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette invité, Gilbear (lot de 2)";"Gris Clair";"LOT DE 2";"7,42 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063078.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette invité, Gilbear (lot de 2)";"Gris Foncé";"LOT DE 2";"7,42 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063078.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette invité, Gilbear (lot de 2)";"Taupe Silex";"LOT DE 2";"7,42 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Bleu Marine";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Bleu Pétrole";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Gris Clair";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Gris Foncé";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Noir";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063681.aspx?docid=00000000000001";"La Redoute";"Serviette de toilette pur coton, Gilbear (lot de 2";"Taupe Silex";"LOT DE 2";"14,92 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501063923.aspx?docid=00000000000001";"La Redoute";"Lot de 6 pièces éponge 420g/m2, Pannone";"Bleu Turquoise";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501064566.aspx?docid=00000000000001";"La Redoute";"Lot de 6 pièces éponge 420g/m2, Senbord";"Gris Jaune";"Taille Unique";"19,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501070716.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 500 g/m² (lot de 2)";"Beige Ficelle";"50X100 cm";"8,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501070716.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 500 g/m² (lot de 2)";"Blanc";"50X100 cm";"8,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501070716.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 500 g/m² (lot de 2)";"Bleu Canard";"50X100 cm";"8,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-501070716.aspx?docid=00000000000001";"La Redoute";"Serviette éponge 500 g/m² (lot de 2)";"Bleu Nautique";"50X100 cm";"8,99 €";""
